index,branch,task,model,horizon,metric,mean,std
0,daily,direction,baseline_logistic,1,accuracy,0.5466666666666666,0.10165300454651269
1,daily,direction,baseline_logistic,1,f1,0.5594569523140952,0.3249730783948135
2,daily,direction,baseline_logistic,1,precision,0.4609523809523809,0.27384885845829554
3,daily,direction,baseline_logistic,1,recall,0.7279761904761906,0.4271823553697285
4,daily,direction,baseline_logistic,1,roc_auc,0.5278769841269841,0.06230719505143546
5,daily,direction,baseline_logistic,3,accuracy,0.4533333333333333,0.06055300708194984
6,daily,direction,baseline_logistic,3,f1,0.4524418500284225,0.28588972231826004
7,daily,direction,baseline_logistic,3,precision,0.46266666666666667,0.29864880898994245
8,daily,direction,baseline_logistic,3,recall,0.5934782608695652,0.46061826618747725
9,daily,direction,baseline_logistic,3,roc_auc,0.6796195652173913,0.110661127017975
10,daily,direction,baseline_logistic,7,accuracy,0.54,0.10110500592068733
11,daily,direction,baseline_logistic,7,f1,0.5309461966604824,0.25848771675112237
12,daily,direction,baseline_logistic,7,precision,0.7343589743589743,0.2473036713261927
13,daily,direction,baseline_logistic,7,recall,0.6403846153846153,0.44260023770237766
14,daily,direction,baseline_logistic,7,roc_auc,0.7400551847533271,0.22197613777899347
15,daily,direction,baseline_prev_bar,1,accuracy,0.54,0.10381607668264956
16,daily,direction,baseline_prev_bar,1,f1,0.5878465720326186,0.1143973872908744
17,daily,direction,baseline_prev_bar,1,precision,0.5834224598930481,0.10187481573276912
18,daily,direction,baseline_prev_bar,1,recall,0.5928571428571429,0.12777531299998798
19,daily,direction,baseline_prev_bar,1,roc_auc,0.5153769841269841,0.10909428622687799
20,daily,direction,baseline_prev_bar,3,accuracy,0.47333333333333333,0.0641179468722378
21,daily,direction,baseline_prev_bar,3,f1,0.521497113997114,0.11571651417768318
22,daily,direction,baseline_prev_bar,3,precision,0.5186688311688312,0.12313474418141168
23,daily,direction,baseline_prev_bar,3,recall,0.5248447204968943,0.10966769498168355
24,daily,direction,baseline_prev_bar,3,roc_auc,0.4409937888198757,0.03889574302317706
25,daily,direction,baseline_prev_bar,7,accuracy,0.5066666666666666,0.08628119403696521
26,daily,direction,baseline_prev_bar,7,f1,0.5454476225090918,0.15675638450263316
27,daily,direction,baseline_prev_bar,7,precision,0.5480328495034378,0.17908749265606547
28,daily,direction,baseline_prev_bar,7,recall,0.5461924040871409,0.13827438933852967
29,daily,direction,baseline_prev_bar,7,roc_auc,0.4701438847530179,0.06743870381015052
30,daily,direction,mvp_xgboost,1,accuracy,0.48,0.06912147117775905
31,daily,direction,mvp_xgboost,1,f1,0.4198815071228864,0.25745495753278547
32,daily,direction,mvp_xgboost,1,precision,0.47107240585501453,0.28176484842762556
33,daily,direction,mvp_xgboost,1,recall,0.434920634920635,0.3133363085045544
34,daily,direction,mvp_xgboost,1,roc_auc,0.49867724867724866,0.12698299669842536
35,daily,direction,mvp_xgboost,3,accuracy,0.44000000000000006,0.11879019787470306
36,daily,direction,mvp_xgboost,3,f1,0.3716891407725881,0.3400329429048236
37,daily,direction,mvp_xgboost,3,precision,0.30766283524904214,0.28214170207159384
38,daily,direction,mvp_xgboost,3,recall,0.4875,0.4643543905251678
39,daily,direction,mvp_xgboost,3,roc_auc,0.6383152173913043,0.1282691907774372
40,daily,direction,mvp_xgboost,7,accuracy,0.5666666666666667,0.26666666666666666
41,daily,direction,mvp_xgboost,7,f1,0.6111626468769326,0.35636331434544555
42,daily,direction,mvp_xgboost,7,precision,0.5342857142857143,0.35990046494996614
43,daily,direction,mvp_xgboost,7,recall,0.7692307692307693,0.4351426345763369
44,daily,direction,mvp_xgboost,7,roc_auc,0.666139237869114,0.2808486447488231
45,daily,interval,mvp_xgboost_quantile,1,coverage,0.6733333333333333,0.12337837015547833
46,daily,interval,mvp_xgboost_quantile,1,interval_width,0.019973666220903397,0.0027184193839499804
47,daily,interval,mvp_xgboost_quantile,3,coverage,0.5333333333333333,0.23921166824012205
48,daily,interval,mvp_xgboost_quantile,3,interval_width,0.028013947978615762,0.009768554534384431
49,daily,interval,mvp_xgboost_quantile,7,coverage,0.5933333333333334,0.2178174567027272
50,daily,interval,mvp_xgboost_quantile,7,interval_width,0.049380138516426086,0.006692392734880726
51,daily,magnitude,baseline_zero,1,mae,0.007674165456340964,0.0007989749527725461
52,daily,magnitude,baseline_zero,1,rmse,0.009472565167704113,0.000498674585318306
53,daily,magnitude,baseline_zero,1,sign_accuracy,0.0,0.0
54,daily,magnitude,baseline_zero,3,mae,0.013853275410952572,0.001939330289779345
55,daily,magnitude,baseline_zero,3,rmse,0.017521009875210252,0.0023205577878055747
56,daily,magnitude,baseline_zero,3,sign_accuracy,0.0,0.0
57,daily,magnitude,baseline_zero,7,mae,0.022639489011562465,0.005459085180894877
58,daily,magnitude,baseline_zero,7,rmse,0.028187848222998812,0.005701848863943155
59,daily,magnitude,baseline_zero,7,sign_accuracy,0.0,0.0
60,daily,magnitude,mvp_xgboost_quantile_q50,1,mae,0.008282050706236768,0.0008135086833258923
