task_id,tier,group_key,run_index,total_runs,seed,market,symbol,provider,status,error,auc,brier,coverage,signal_flip_rate,net_return,max_drawdown
core_market_crypto_core_004,core_market,core_market::crypto_core,4,50,93,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_005,core_market,core_market::crypto_core,5,50,110,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_006,core_market,core_market::crypto_core,6,50,127,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_007,core_market,core_market::crypto_core,7,50,144,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_008,core_market,core_market::crypto_core,8,50,161,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_009,core_market,core_market::crypto_core,9,50,178,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_010,core_market,core_market::crypto_core,10,50,195,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_011,core_market,core_market::crypto_core,11,50,212,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_012,core_market,core_market::crypto_core,12,50,229,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_013,core_market,core_market::crypto_core,13,50,246,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_014,core_market,core_market::crypto_core,14,50,263,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_015,core_market,core_market::crypto_core,15,50,280,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_016,core_market,core_market::crypto_core,16,50,297,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_017,core_market,core_market::crypto_core,17,50,314,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_018,core_market,core_market::crypto_core,18,50,331,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_019,core_market,core_market::crypto_core,19,50,348,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_020,core_market,core_market::crypto_core,20,50,365,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_021,core_market,core_market::crypto_core,21,50,382,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_022,core_market,core_market::crypto_core,22,50,399,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_023,core_market,core_market::crypto_core,23,50,416,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_024,core_market,core_market::crypto_core,24,50,433,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_025,core_market,core_market::crypto_core,25,50,450,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_026,core_market,core_market::crypto_core,26,50,467,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_027,core_market,core_market::crypto_core,27,50,484,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_028,core_market,core_market::crypto_core,28,50,501,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_029,core_market,core_market::crypto_core,29,50,518,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_030,core_market,core_market::crypto_core,30,50,535,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_031,core_market,core_market::crypto_core,31,50,552,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_032,core_market,core_market::crypto_core,32,50,569,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_033,core_market,core_market::crypto_core,33,50,586,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_034,core_market,core_market::crypto_core,34,50,603,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_035,core_market,core_market::crypto_core,35,50,620,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_036,core_market,core_market::crypto_core,36,50,637,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_037,core_market,core_market::crypto_core,37,50,654,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_038,core_market,core_market::crypto_core,38,50,671,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_039,core_market,core_market::crypto_core,39,50,688,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_040,core_market,core_market::crypto_core,40,50,705,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_041,core_market,core_market::crypto_core,41,50,722,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_042,core_market,core_market::crypto_core,42,50,739,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_043,core_market,core_market::crypto_core,43,50,756,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_044,core_market,core_market::crypto_core,44,50,773,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_045,core_market,core_market::crypto_core,45,50,790,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_046,core_market,core_market::crypto_core,46,50,807,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_047,core_market,core_market::crypto_core,47,50,824,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_048,core_market,core_market::crypto_core,48,50,841,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_049,core_market,core_market::crypto_core,49,50,858,crypto,crypto_core,,success,,,,,,,
core_market_crypto_core_050,core_market,core_market::crypto_core,50,50,875,crypto,crypto_core,,success,,,,,,,
core_market_us_core_001,core_market,core_market::us_core,1,50,42,us_equity,us_core,,success,,,,,,-0.006051239196730974,-0.015774103000656875
core_market_us_core_002,core_market,core_market::us_core,2,50,59,us_equity,us_core,,success,,,,,,-0.006051391312526637,-0.015775088426138825
core_market_us_core_003,core_market,core_market::us_core,3,50,76,us_equity,us_core,,success,,,,,,-0.006051392082677324,-0.015775151663594625
core_market_us_core_004,core_market,core_market::us_core,4,50,93,us_equity,us_core,,success,,,,,,-0.006051432724640687,-0.015775205431444787
core_market_us_core_005,core_market,core_market::us_core,5,50,110,us_equity,us_core,,success,,,,,,-0.0060513392197180625,-0.015774864430627988
core_market_us_core_006,core_market,core_market::us_core,6,50,127,us_equity,us_core,,success,,,,,,-0.006051355935742787,-0.015774964028895576
core_market_us_core_007,core_market,core_market::us_core,7,50,144,us_equity,us_core,,success,,,,,,-0.006051082578444037,-0.015773352421135936
core_market_us_core_008,core_market,core_market::us_core,8,50,161,us_equity,us_core,,success,,,,,,-0.0060510022670747,-0.01577282941998491
core_market_us_core_009,core_market,core_market::us_core,9,50,178,us_equity,us_core,,success,,,,,,-0.006051650991195575,-0.015776153394508698
core_market_us_core_010,core_market,core_market::us_core,10,50,195,us_equity,us_core,,success,,,,,,-0.006051756272193275,-0.015776866478146474
core_market_us_core_011,core_market,core_market::us_core,11,50,212,us_equity,us_core,,success,,,,,,-0.0060519521325185874,-0.015777173767145287
core_market_us_core_012,core_market,core_market::us_core,12,50,229,us_equity,us_core,,success,,,,,,-0.0060519521325185874,-0.015777173767145287
core_market_us_core_013,core_market,core_market::us_core,13,50,246,us_equity,us_core,,success,,,,,,-0.0060519521325185874,-0.015777173767145287
core_market_us_core_014,core_market,core_market::us_core,14,50,263,us_equity,us_core,,success,,,,,,-0.006052099759993462,-0.01577793290261875
core_market_us_core_015,core_market,core_market::us_core,15,50,280,us_equity,us_core,,success,,,,,,-0.006051969158058899,-0.015776306187195513
core_market_us_core_016,core_market,core_market::us_core,16,50,297,us_equity,us_core,,success,,,,,,-0.006052259410401349,-0.01577814635234841
core_market_us_core_017,core_market,core_market::us_core,17,50,314,us_equity,us_core,,success,,,,,,-0.006051778565370024,-0.015775352940780623
core_market_us_core_018,core_market,core_market::us_core,18,50,331,us_equity,us_core,,success,,,,,,-0.0060518742264771995,-0.015776133460938587
core_market_us_core_019,core_market,core_market::us_core,19,50,348,us_equity,us_core,,success,,,,,,-0.0060523472239294995,-0.015779283180475723
core_market_us_core_020,core_market,core_market::us_core,20,50,365,us_equity,us_core,,success,,,,,,-0.006051762501812399,-0.01577592287871034
core_market_us_core_021,core_market,core_market::us_core,21,50,382,us_equity,us_core,,success,,,,,,-0.006051566147577875,-0.01577510283334345
core_market_us_core_022,core_market,core_market::us_core,22,50,399,us_equity,us_core,,success,,,,,,-0.0060509694259891,-0.01577160327016571
core_market_us_core_023,core_market,core_market::us_core,23,50,416,us_equity,us_core,,success,,,,,,-0.006050903293784187,-0.01577151577915945
core_market_us_core_024,core_market,core_market::us_core,24,50,433,us_equity,us_core,,success,,,,,,-0.0060509578523243,-0.01577158795852611
core_market_us_core_025,core_market,core_market::us_core,25,50,450,us_equity,us_core,,success,,,,,,-0.006051144930786525,-0.01577205657979026
core_market_us_core_026,core_market,core_market::us_core,26,50,467,us_equity,us_core,,success,,,,,,-0.006051140220281375,-0.01577182922698555
core_market_us_core_027,core_market,core_market::us_core,27,50,484,us_equity,us_core,,success,,,,,,-0.006051083668753562,-0.015771754410507686
core_market_us_core_028,core_market,core_market::us_core,28,50,501,us_equity,us_core,,success,,,,,,-0.006051017974502212,-0.015771667498574237
core_market_us_core_029,core_market,core_market::us_core,29,50,518,us_equity,us_core,,success,,,,,,-0.006051146910002124,-0.015772130993418173
core_market_us_core_030,core_market,core_market::us_core,30,50,535,us_equity,us_core,,success,,,,,,-0.006051056720083162,-0.0157717187580344
core_market_us_core_031,core_market,core_market::us_core,31,50,552,us_equity,us_core,,success,,,,,,-0.00605104358916515,-0.01577170138614231
core_market_us_core_032,core_market,core_market::us_core,32,50,569,us_equity,us_core,,success,,,,,,-0.006051083668753562,-0.015771754410507686
core_market_us_core_033,core_market,core_market::us_core,33,50,586,us_equity,us_core,,success,,,,,,-0.006051005501034499,-0.01577165099649406
core_market_us_core_034,core_market,core_market::us_core,34,50,603,us_equity,us_core,,success,,,,,,-0.00605116070702145,-0.01577214924657075
core_market_us_core_035,core_market,core_market::us_core,35,50,620,us_equity,us_core,,success,,,,,,-0.006051314005759175,-0.015772059142375186
core_market_us_core_036,core_market,core_market::us_core,36,50,637,us_equity,us_core,,success,,,,,,-0.00605126517604525,-0.015772330668790586
core_market_us_core_037,core_market,core_market::us_core,37,50,654,us_equity,us_core,,success,,,,,,-0.006051706598315512,-0.01577382046520161
core_market_us_core_038,core_market,core_market::us_core,38,50,671,us_equity,us_core,,success,,,,,,-0.006052199480490112,-0.015775602381160637
