index,branch,task,model,horizon,metric,mean,std
0,daily,direction,baseline_logistic,1,accuracy,0.4866666666666667,0.060553007081949814
1,daily,direction,baseline_logistic,1,f1,0.3655652173913043,0.22903087393986812
2,daily,direction,baseline_logistic,1,precision,0.5222222222222223,0.3634539385288028
3,daily,direction,baseline_logistic,1,recall,0.33976190476190476,0.2922996047840573
4,daily,direction,baseline_logistic,1,roc_auc,0.5408783068783068,0.18871698188515168
5,daily,direction,baseline_logistic,3,accuracy,0.44666666666666666,0.1260511360079269
6,daily,direction,baseline_logistic,3,f1,0.26192508297771455,0.2884180287531236
7,daily,direction,baseline_logistic,3,precision,0.2885057471264368,0.297643450672723
8,daily,direction,baseline_logistic,3,recall,0.425,0.5273755777432246
9,daily,direction,baseline_logistic,3,roc_auc,0.5408940596440597,0.16208812003169368
10,daily,direction,baseline_logistic,7,accuracy,0.3933333333333333,0.17543596489254354
11,daily,direction,baseline_logistic,7,f1,0.34590246354952237,0.35018093047387655
12,daily,direction,baseline_logistic,7,precision,0.2761904761904762,0.2931376898582294
13,daily,direction,baseline_logistic,7,recall,0.5066666666666666,0.5002221728614418
14,daily,direction,baseline_logistic,7,roc_auc,0.6489641021746285,0.19551643941798177
15,daily,direction,baseline_prev_bar,1,accuracy,0.5,0.09128709291752769
16,daily,direction,baseline_prev_bar,1,f1,0.5433049708911778,0.12269878119678604
17,daily,direction,baseline_prev_bar,1,precision,0.5412885154061625,0.13136651661745732
18,daily,direction,baseline_prev_bar,1,recall,0.5459126984126984,0.1148276187299016
19,daily,direction,baseline_prev_bar,1,roc_auc,0.48152777777777783,0.07451659584827608
20,daily,direction,baseline_prev_bar,3,accuracy,0.52,0.1366260102127946
21,daily,direction,baseline_prev_bar,3,f1,0.5265659062360711,0.14312848205545
22,daily,direction,baseline_prev_bar,3,precision,0.4815686274509804,0.13737809597371806
23,daily,direction,baseline_prev_bar,3,recall,0.605,0.1987460691435179
24,daily,direction,baseline_prev_bar,3,roc_auc,0.5204797979797979,0.14594546172520698
25,daily,direction,baseline_prev_bar,7,accuracy,0.5,0.1
26,daily,direction,baseline_prev_bar,7,f1,0.5536752136752137,0.08492002485672641
27,daily,direction,baseline_prev_bar,7,precision,0.5584313725490195,0.11951458916894393
28,daily,direction,baseline_prev_bar,7,recall,0.5735156071998178,0.12307859108218193
29,daily,direction,baseline_prev_bar,7,roc_auc,0.47720874155084675,0.12347107984831823
30,daily,direction,mvp_xgboost,1,accuracy,0.5266666666666666,0.06411794687223783
31,daily,direction,mvp_xgboost,1,f1,0.4198078078078078,0.2415991611309188
32,daily,direction,mvp_xgboost,1,precision,0.5672727272727273,0.3660488157844389
33,daily,direction,mvp_xgboost,1,recall,0.3815873015873016,0.2704628694834309
34,daily,direction,mvp_xgboost,1,roc_auc,0.6083134920634921,0.08845420918667979
35,daily,direction,mvp_xgboost,3,accuracy,0.4666666666666667,0.11303883305208781
36,daily,direction,mvp_xgboost,3,f1,0.26560846560846557,0.2496435128055697
37,daily,direction,mvp_xgboost,3,precision,0.44210526315789467,0.37650896771535614
38,daily,direction,mvp_xgboost,3,recall,0.3416666666666667,0.4149966532662911
39,daily,direction,mvp_xgboost,3,roc_auc,0.5369027176527177,0.14826856125062088
40,daily,direction,mvp_xgboost,7,accuracy,0.45999999999999996,0.16566364853052234
41,daily,direction,mvp_xgboost,7,f1,0.4176496052966641,0.33346946699984276
42,daily,direction,mvp_xgboost,7,precision,0.5023333333333333,0.3820260316901047
43,daily,direction,mvp_xgboost,7,recall,0.5499415204678362,0.46231789264899853
44,daily,direction,mvp_xgboost,7,roc_auc,0.678650287334498,0.1823567467666163
45,daily,interval,mvp_xgboost_quantile,1,coverage,0.7,0.09718253158075506
46,daily,interval,mvp_xgboost_quantile,1,interval_width,0.021685083210468293,0.0024084964056533538
47,daily,interval,mvp_xgboost_quantile,3,coverage,0.6799999999999999,0.10954451150103325
48,daily,interval,mvp_xgboost_quantile,3,interval_width,0.04348955005407333,0.0036953839063480673
49,daily,interval,mvp_xgboost_quantile,7,coverage,0.6466666666666667,0.17732581437693848
50,daily,interval,mvp_xgboost_quantile,7,interval_width,0.05896980464458466,0.010823017693070014
51,daily,magnitude,baseline_zero,1,mae,0.00838774873743141,0.0009314715471491779
52,daily,magnitude,baseline_zero,1,rmse,0.010391480624854708,0.001196979748572542
53,daily,magnitude,baseline_zero,1,sign_accuracy,0.0,0.0
54,daily,magnitude,baseline_zero,3,mae,0.015401027176331688,0.0030228020405245605
55,daily,magnitude,baseline_zero,3,rmse,0.019145616105685975,0.004065604925439564
56,daily,magnitude,baseline_zero,3,sign_accuracy,0.0,0.0
57,daily,magnitude,baseline_zero,7,mae,0.02336715165725598,0.008938174667832812
58,daily,magnitude,baseline_zero,7,rmse,0.02850842370602987,0.00955084610057076
59,daily,magnitude,baseline_zero,7,sign_accuracy,0.0,0.0
60,daily,magnitude,mvp_xgboost_quantile_q50,1,mae,0.009492961114579564,0.001064915589232105
61,daily,magnitude,mvp_xgboost_quantile_q50,1,rmse,0.0117644921559002,0.001579129570809705
62,daily,magnitude,mvp_xgboost_quantile_q50,1,sign_accuracy,0.48666666666666664,0.09888264649460883
63,daily,magnitude,mvp_xgboost_quantile_q50,3,mae,0.01994811771460329,0.004336960841313971
64,daily,magnitude,mvp_xgboost_quantile_q50,3,rmse,0.023530849208683834,0.004614085677658682
65,daily,magnitude,mvp_xgboost_quantile_q50,3,sign_accuracy,0.5,0.12692955176439844
66,daily,magnitude,mvp_xgboost_quantile_q50,7,mae,0.030841945273194303,0.013247201159688544
67,daily,magnitude,mvp_xgboost_quantile_q50,7,rmse,0.03502047772280429,0.01398725554831659
68,daily,magnitude,mvp_xgboost_quantile_q50,7,sign_accuracy,0.5466666666666666,0.20896570691543306
69,daily,magnitude_quantile,mvp_xgboost_quantile,1,pinball_q0.1,0.0019441469102934237,0.0003009468411570035
70,daily,magnitude_quantile,mvp_xgboost_quantile,1,pinball_q0.5,0.004746480557289782,0.0005324577946160525
71,daily,magnitude_quantile,mvp_xgboost_quantile,1,pinball_q0.9,0.0019560799994995937,0.0003962199141144114
72,daily,magnitude_quantile,mvp_xgboost_quantile,3,pinball_q0.1,0.0035719293385748307,0.0005138398427443202
73,daily,magnitude_quantile,mvp_xgboost_quantile,3,pinball_q0.5,0.009974058857301646,0.0021684804206569853
74,daily,magnitude_quantile,mvp_xgboost_quantile,3,pinball_q0.9,0.0038583686869343463,0.0009297225757384945
75,daily,magnitude_quantile,mvp_xgboost_quantile,7,pinball_q0.1,0.00554758856679292,0.0023435953517353756
76,daily,magnitude_quantile,mvp_xgboost_quantile,7,pinball_q0.5,0.015420972636597152,0.006623600579844272
