index,branch,task,model,horizon,metric,mean,std
0,daily,direction,baseline_logistic,1,accuracy,0.52,0.050552502960343665
1,daily,direction,baseline_logistic,1,f1,0.4468227424749164,0.2877392548227642
2,daily,direction,baseline_logistic,1,precision,0.4912972085385879,0.2905364211012012
3,daily,direction,baseline_logistic,1,recall,0.48431372549019613,0.39760915625526516
4,daily,direction,baseline_logistic,1,roc_auc,0.4643497569968158,0.17913587436414086
5,daily,direction,baseline_logistic,3,accuracy,0.5733333333333334,0.0641179468722378
6,daily,direction,baseline_logistic,3,f1,0.6719361031125738,0.0962260502485404
7,daily,direction,baseline_logistic,3,precision,0.6576623376623376,0.20379139046984332
8,daily,direction,baseline_logistic,3,recall,0.7911764705882354,0.24316887839886264
9,daily,direction,baseline_logistic,3,roc_auc,0.5828669348081112,0.18168154599002137
10,daily,direction,baseline_logistic,7,accuracy,0.5933333333333334,0.15165750888103105
11,daily,direction,baseline_logistic,7,f1,0.6175040244005762,0.22651144598241255
12,daily,direction,baseline_logistic,7,precision,0.6242857142857143,0.2968962652009106
13,daily,direction,baseline_logistic,7,recall,0.7,0.31819805153394637
14,daily,direction,baseline_logistic,7,roc_auc,0.5261928571428571,0.26036861330797606
15,daily,direction,baseline_prev_bar,1,accuracy,0.52,0.03800584750330459
16,daily,direction,baseline_prev_bar,1,f1,0.5515975527740233,0.09839962689698784
17,daily,direction,baseline_prev_bar,1,precision,0.5515145801910508,0.09543050450311166
18,daily,direction,baseline_prev_bar,1,recall,0.5520864756158874,0.10292120818662168
19,daily,direction,baseline_prev_bar,1,roc_auc,0.5091126194067371,0.03610300785972862
20,daily,direction,baseline_prev_bar,3,accuracy,0.5,0.08498365855987973
21,daily,direction,baseline_prev_bar,3,f1,0.5527758420441347,0.11991417426564367
22,daily,direction,baseline_prev_bar,3,precision,0.5874622926093515,0.16689866265164538
23,daily,direction,baseline_prev_bar,3,recall,0.5292156862745098,0.10095040483738531
24,daily,direction,baseline_prev_bar,3,roc_auc,0.4809326294620412,0.08560724925682095
25,daily,direction,baseline_prev_bar,7,accuracy,0.44666666666666666,0.12156388352540312
26,daily,direction,baseline_prev_bar,7,f1,0.47127006458769916,0.2108194344597701
27,daily,direction,baseline_prev_bar,7,precision,0.5017659627953746,0.2821331883026351
28,daily,direction,baseline_prev_bar,7,recall,0.4597142857142857,0.16574630232585547
29,daily,direction,baseline_prev_bar,7,roc_auc,0.4284285714285715,0.1220105800029369
30,daily,direction,mvp_xgboost,1,accuracy,0.5599999999999999,0.10381607668264957
31,daily,direction,mvp_xgboost,1,f1,0.5500117062153118,0.3111948731981912
32,daily,direction,mvp_xgboost,1,precision,0.4713798656227442,0.26778531694871904
33,daily,direction,mvp_xgboost,1,recall,0.6698340874811464,0.3900469694651753
34,daily,direction,mvp_xgboost,1,roc_auc,0.6457809619574325,0.13261056683134465
35,daily,direction,mvp_xgboost,3,accuracy,0.4666666666666666,0.14337208778404376
36,daily,direction,mvp_xgboost,3,f1,0.48299112978524744,0.23077900678622282
37,daily,direction,mvp_xgboost,3,precision,0.6776259489302967,0.22805601735546274
38,daily,direction,mvp_xgboost,3,recall,0.496437908496732,0.26842910278158927
39,daily,direction,mvp_xgboost,3,roc_auc,0.6146309703368528,0.05832862345408158
40,daily,direction,mvp_xgboost,7,accuracy,0.49333333333333335,0.06411794687223779
41,daily,direction,mvp_xgboost,7,f1,0.43783917607447015,0.24294530562402644
42,daily,direction,mvp_xgboost,7,precision,0.6903921568627451,0.2473974492298348
43,daily,direction,mvp_xgboost,7,recall,0.49450000000000005,0.3896649201557667
44,daily,direction,mvp_xgboost,7,roc_auc,0.5851428571428572,0.09853311884947152
45,daily,interval,mvp_xgboost_quantile,1,coverage,0.62,0.2556038601690775
46,daily,interval,mvp_xgboost_quantile,1,interval_width,0.018261878844350578,0.0070986554968769525
47,daily,interval,mvp_xgboost_quantile,3,coverage,0.6666666666666666,0.1247219128924647
48,daily,interval,mvp_xgboost_quantile,3,interval_width,0.03259197622537613,0.005329660299981792
49,daily,interval,mvp_xgboost_quantile,7,coverage,0.6666666666666667,0.17795130420052185
50,daily,interval,mvp_xgboost_quantile,7,interval_width,0.04503428116440773,0.009049693860010909
51,daily,magnitude,baseline_zero,1,mae,0.007757143504557459,0.0014013491455072446
52,daily,magnitude,baseline_zero,1,rmse,0.009599087386367713,0.0011169619309634288
53,daily,magnitude,baseline_zero,1,sign_accuracy,0.0,0.0
54,daily,magnitude,baseline_zero,3,mae,0.012477855514394409,0.001308053346661173
55,daily,magnitude,baseline_zero,3,rmse,0.015568002872362336,0.0015847137504021779
56,daily,magnitude,baseline_zero,3,sign_accuracy,0.0,0.0
57,daily,magnitude,baseline_zero,7,mae,0.017391422165717058,0.003311451043467442
58,daily,magnitude,baseline_zero,7,rmse,0.020789937587823475,0.00432730251057439
59,daily,magnitude,baseline_zero,7,sign_accuracy,0.0,0.0
60,daily,magnitude,mvp_xgboost_quantile_q50,1,mae,0.007921453269834776,0.001900078906588069
61,daily,magnitude,mvp_xgboost_quantile_q50,1,rmse,0.00984695100984073,0.0021685859323035436
62,daily,magnitude,mvp_xgboost_quantile_q50,1,sign_accuracy,0.6066666666666667,0.1233783701554783
63,daily,magnitude,mvp_xgboost_quantile_q50,3,mae,0.01379833387548177,0.0033800571538123653
64,daily,magnitude,mvp_xgboost_quantile_q50,3,rmse,0.01679498279428456,0.0034541661696900427
65,daily,magnitude,mvp_xgboost_quantile_q50,3,sign_accuracy,0.4666666666666666,0.17159383568311665
66,daily,magnitude,mvp_xgboost_quantile_q50,7,mae,0.019085822975605942,0.00416504582161614
67,daily,magnitude,mvp_xgboost_quantile_q50,7,rmse,0.023424610084300922,0.005579087358774729
68,daily,magnitude,mvp_xgboost_quantile_q50,7,sign_accuracy,0.47333333333333333,0.12780193008453875
69,daily,magnitude_quantile,mvp_xgboost_quantile,1,pinball_q0.1,0.0017570665037953599,0.0001530416127344501
70,daily,magnitude_quantile,mvp_xgboost_quantile,1,pinball_q0.5,0.003960726634917388,0.0009500394532940345
71,daily,magnitude_quantile,mvp_xgboost_quantile,1,pinball_q0.9,0.0025695430717162853,0.0018794841618778393
72,daily,magnitude_quantile,mvp_xgboost_quantile,3,pinball_q0.1,0.0029213593937421475,0.000580768412574562
73,daily,magnitude_quantile,mvp_xgboost_quantile,3,pinball_q0.5,0.006899166937740885,0.0016900285769061827
74,daily,magnitude_quantile,mvp_xgboost_quantile,3,pinball_q0.9,0.00318415565747343,0.0010923107152063087
75,daily,magnitude_quantile,mvp_xgboost_quantile,7,pinball_q0.1,0.004038068254774501,0.0015328476608960494
76,daily,magnitude_quantile,mvp_xgboost_quantile,7,pinball_q0.5,0.009542911487802971,0.00208252291080807
77,daily,magnitude_quantile,mvp_xgboost_quantile,7,pinball_q0.9,0.004477111836088163,0.002023596612156673
78,daily,start_window,baseline_most_freq,max,macro_f1,0.13964783270699202,0.025206819763441014
79,daily,start_window,baseline_most_freq,max,top1_accuracy,0.3933333333333333,0.1038160766826496
80,daily,start_window,baseline_most_freq,max,top2_accuracy,0.6866666666666666,0.018257418583505543
81,daily,start_window,mvp_xgboost,max,macro_f1,0.22016110720925713,0.030313743481983933
82,daily,start_window,mvp_xgboost,max,top1_accuracy,0.36666666666666664,0.097182531580755
83,daily,start_window,mvp_xgboost,max,top2_accuracy,0.6333333333333333,0.13123346456686352
84,hourly,direction,baseline_logistic,1,accuracy,0.4916666666666666,0.03173238794109961
